#Parameters = {ln=0.4}
#"Frequency / GHz"	"S1,1 [Magnitude in dB]"
#------------------------------------------
0.26680000000000	-77.929900687231
0.26720000000000	-77.929124786005
0.26760000000000	-77.928328415032
0.26800000000000	-77.927511695526
0.26840000000000	-77.926674747731
0.26880000000000	-77.925817690954
0.26920000000000	-77.924940643574
0.26960000000000	-77.924043723023
0.27000000000000	-77.923127045829
0.27040000000000	-77.922190727586
0.27080000000000	-77.921234882975
0.27120000000000	-77.920259625775
0.27160000000000	-77.919265068888
0.27200000000000	-77.918251324280
0.27240000000000	-77.917218503056
0.27280000000000	-77.916166715425
0.27320000000000	-77.915096070722
0.27360000000000	-77.914006677418
0.27400000000000	-77.912898643104
0.27440000000000	-77.911772074528
0.27480000000000	-77.910627077563
0.27520000000000	-77.909463757257
0.27560000000000	-77.908282217791
0.27600000000000	-77.907082562521
0.27640000000000	-77.905864893956
0.27680000000000	-77.904629313817
0.27720000000000	-77.903375922950
0.27760000000000	-77.902104821428
0.27800000000000	-77.900816108492
0.27840000000000	-77.899509882574
0.27880000000000	-77.898186241330
0.27920000000000	-77.896845281586
0.27960000000000	-77.895487099411
0.28000000000000	-77.894111790069
0.28040000000000	-77.892719448053
0.28080000000000	-77.891310167073
0.28120000000000	-77.889884040097
0.28160000000000	-77.888441159295
0.28200000000000	-77.886981616091
0.28240000000000	-77.885505501167
0.28280000000000	-77.884012904440
0.28320000000000	-77.882503915093
0.28360000000000	-77.880978621563
0.28400000000000	-77.879437111561
0.28440000000000	-77.877879472066
0.28480000000000	-77.876305789317
0.28520000000000	-77.874716148868
0.28560000000000	-77.873110635521
0.28600000000000	-77.871489333400
0.28640000000000	-77.869852325900
0.28680000000000	-77.868199695733
0.28720000000000	-77.866531524903
0.28760000000000	-77.864847894719
0.28800000000000	-77.863148885824
0.28840000000000	-77.861434578160
0.28880000000000	-77.859705050994
0.28920000000000	-77.857960382936
0.28960000000000	-77.856200651908
0.29000000000000	-77.854425935172
0.29040000000000	-77.852636309344
0.29080000000000	-77.850831850366
0.29120000000000	-77.849012633541
0.29160000000000	-77.847178733527
0.29200000000000	-77.845330224331
0.29240000000000	-77.843467179329
0.29280000000000	-77.841589671263
0.29320000000000	-77.839697772238
0.29360000000000	-77.837791553747
0.29400000000000	-77.835871086652
0.29440000000000	-77.833936441198
0.29480000000000	-77.831987687021
0.29520000000000	-77.830024893152
0.29560000000000	-77.828048128016
0.29600000000000	-77.826057459430
0.29640000000000	-77.824052954616
0.29680000000000	-77.822034680208
0.29720000000000	-77.820002702248
0.29760000000000	-77.817957086202
0.29800000000000	-77.815897896949
0.29840000000000	-77.813825198782
0.29880000000000	-77.811739055437
0.29920000000000	-77.809639530063
0.29960000000000	-77.807526685269
0.30000000000000	-77.805400583077
0.30040000000000	-77.803261284965
0.30080000000000	-77.801108851845
0.30120000000000	-77.798943344096
0.30160000000000	-77.796764821537
0.30200000000000	-77.794573343445
0.30240000000000	-77.792368968566
0.30280000000000	-77.790151755088
0.30320000000000	-77.787921760698
0.30360000000000	-77.785679042528
0.30400000000000	-77.783423657200
0.30440000000000	-77.781155660800
0.30480000000000	-77.778875108915
0.30520000000000	-77.776582056586
0.30560000000000	-77.774276558385
0.30600000000000	-77.771958668335
0.30640000000000	-77.769628439977
0.30680000000000	-77.767285926342
0.30720000000000	-77.764931179969
0.30760000000000	-77.762564252895
0.30800000000000	-77.760185196667
0.30840000000000	-77.757794062343
0.30880000000000	-77.755390900501
0.30920000000000	-77.752975761228
0.30960000000000	-77.750548694134
0.31000000000000	-77.748109748364
0.31040000000000	-77.745658972579
0.31080000000000	-77.743196414962
0.31120000000000	-77.740722123259
0.31160000000000	-77.738236144714
0.31200000000000	-77.735738526142
0.31240000000000	-77.733229313890
0.31280000000000	-77.730708553835
0.31320000000000	-77.728176291429
0.31360000000000	-77.725632571657
0.31400000000000	-77.723077439065
0.31440000000000	-77.720510937751
0.31480000000000	-77.717933111378
0.31520000000000	-77.715344003166
0.31560000000000	-77.712743655914
0.31600000000000	-77.710132111974
0.31640000000000	-77.707509413272
0.31680000000000	-77.704875601318
0.31720000000000	-77.702230717183
0.31760000000000	-77.699574801533
0.31800000000000	-77.696907894607
0.31840000000000	-77.694230036231
0.31880000000000	-77.691541265816
0.31920000000000	-77.688841622367
0.31960000000000	-77.686131144476
0.32000000000000	-77.683409870343
0.32040000000000	-77.680677837745
0.32080000000000	-77.677935084080
0.32120000000000	-77.675181646334
0.32160000000000	-77.672417561109
0.32200000000000	-77.669642864606
0.32240000000000	-77.666857592643
0.32280000000000	-77.664061780645
0.32320000000000	-77.661255463660
0.32360000000000	-77.658438676347
0.32400000000000	-77.655611452988
0.32440000000000	-77.652773827482
0.32480000000000	-77.649925833364
0.32520000000000	-77.647067503780
0.32560000000000	-77.644198871527
0.32600000000000	-77.641319969012
0.32640000000000	-77.638430828287
0.32680000000000	-77.635531481044
0.32720000000000	-77.632621958600
0.32760000000000	-77.629702291924
0.32800000000000	-77.626772511628
0.32840000000000	-77.623832647961
0.32880000000000	-77.620882730828
0.32920000000000	-77.617922789775
0.32960000000000	-77.614952854009
0.33000000000000	-77.611972952383
0.33040000000000	-77.608983113410
0.33080000000000	-77.605983365256
0.33120000000000	-77.602973735755
0.33160000000000	-77.599954252394
0.33200000000000	-77.596924942331
0.33240000000000	-77.593885832388
0.33280000000000	-77.590836949047
0.33320000000000	-77.587778318476
0.33360000000000	-77.584709966505
0.33400000000000	-77.581631918639
0.33440000000000	-77.578544200055
0.33480000000000	-77.575446835614
0.33520000000000	-77.572339849856
0.33560000000000	-77.569223266999
0.33600000000000	-77.566097110946
0.33640000000000	-77.562961405290
0.33680000000000	-77.559816173301
0.33720000000000	-77.556661437946
0.33760000000000	-77.553497221884
0.33800000000000	-77.550323547457
0.33840000000000	-77.547140436711
0.33880000000000	-77.543947911379
0.33920000000000	-77.540745992903
0.33960000000000	-77.537534702416
0.34000000000000	-77.534314060755
0.34040000000000	-77.531084088459
0.34080000000000	-77.527844805772
0.34120000000000	-77.524596232644
0.34160000000000	-77.521338388733
0.34200000000000	-77.518071293409
0.34240000000000	-77.514794965749
0.34280000000000	-77.511509424547
0.34320000000000	-77.508214688308
0.34360000000000	-77.504910775252
0.34400000000000	-77.501597703320
0.34440000000000	-77.498275490171
0.34480000000000	-77.494944153183
